"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"IHE.DSUBm.SubscriptionStatus-Deactivation","SubscriptionStatus.notificationEvent.eventNumber","SubscriptionStatus.notificationEvent.eventNumber","","","",1,1,"","","","string {[]} {[]}
","Event number","The sequential number of this event in this subscription context. Note that this value is a 64-bit integer value, encoded as a string.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.notificationEvent.eventNumber",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Deactivation","SubscriptionStatus.notificationEvent.timestamp","SubscriptionStatus.notificationEvent.timestamp","","","",0,1,"","","","instant {[]} {[]}
","The instant this event occurred","The actual time this event occured on the server.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.notificationEvent.timestamp",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Deactivation","SubscriptionStatus.notificationEvent.focus","SubscriptionStatus.notificationEvent.focus","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","The focus of this event","The focus of this event. While this will usually be a reference to the focus resource of the event, it MAY contain a reference to a non-FHIR object.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.notificationEvent.focus",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Deactivation","SubscriptionStatus.notificationEvent.additionalContext","SubscriptionStatus.notificationEvent.additionalContext","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","Additional context for this event","Additional context information for this event. Generally, this will contain references to additional resources included with the event (e.g., the Patient relevant to an Encounter), however it MAY refer to non-FHIR objects.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.notificationEvent.additionalContext",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Deactivation","SubscriptionStatus.subscription","SubscriptionStatus.subscription","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Subscription]]}
","Reference to the Subscription responsible for this notification","The reference to the Subscription which generated this notification.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.subscription",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Deactivation","SubscriptionStatus.topic","SubscriptionStatus.topic","","","",0,1,"","","Y","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SubscriptionTopic]]}
","Reference to the SubscriptionTopic this notification relates to","The reference to the SubscriptionTopic for the Subscription which generated this notification.","This value SHOULD NOT be present when using `empty` payloads, MAY be present when using `id-only` payloads, and SHOULD be present when using `full-resource` payloads.","","","","","","","","",,,,,"",,,,"SubscriptionStatus.topic",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Deactivation","SubscriptionStatus.error","SubscriptionStatus.error","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","List of errors on the subscription","A record of errors that occurred when the server processed a notification.","Recommended practice: clear errors when status is updated.","","","","","","","","",,"example","Codes to represent subscription error details.","http://hl7.org/fhir/ValueSet/subscription-error","",,,,"SubscriptionStatus.error",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus","SubscriptionStatus","","","",0,*,"","","","null {[]} {[]}
","Status information about a Subscription provided during event notification","The SubscriptionStatus resource describes the state of a Subscription during notifications.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus",0,*,"","dom-2:If the resource is contained in another resource, it SHALL NOT contain nested Resources {contained.contained.empty()}
dom-3:If the resource is contained in another resource, it SHALL be referred to from elsewhere in the resource or SHALL refer to the containing resource {contained.where(((id.exists() and ('#'+id in (%resource.descendants().reference | %resource.descendants().as(canonical) | %resource.descendants().as(uri) | %resource.descendants().as(url)))) or descendants().where(reference = '#').exists() or descendants().where(as(canonical) = '#').exists() or descendants().where(as(uri) = '#').exists()).not()).trace('unmatched', id).empty()}dom-4:If a resource is contained in another resource, it SHALL NOT have a meta.versionId or a meta.lastUpdated {contained.meta.versionId.empty() and contained.meta.lastUpdated.empty()}dom-5:If a resource is contained in another resource, it SHALL NOT have a security label {contained.meta.security.empty()}dom-6:A resource should have narrative for robust management {text.`div`.exists()}sst-1:events listed in event notifications {type = 'event-notification' implies (notificationEvent.exists() and notificationEvent.first().exists())}"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.id","SubscriptionStatus.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.meta","SubscriptionStatus.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.implicitRules","SubscriptionStatus.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","A set of rules under which this content was created","A reference to a set of rules that were followed when the resource was constructed, and which must be understood when processing the content. Often, this is a reference to an implementation guide that defines the special rules along with other profiles etc.","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.language","SubscriptionStatus.language","","","",0,1,"","","","code {[]} {[]}
","Language of the resource content","The base language in which the resource is written.","Language is provided to support indexing and accessibility (typically, services such as text to speech use the language tag). The html language tag in the narrative applies  to the narrative. The language tag on the resource may be used to specify the language of other presentations generated from the data in the resource. Not all the content has to be in the base language. The Resource.language should not be assumed to apply to the narrative automatically. If a language is specified, it should it also be specified on the div element in the html (see rules in HTML5 for information about the relationship between xml:lang and the html lang attribute).","","","","","","","","",,"preferred","IETF language tag","http://hl7.org/fhir/ValueSet/languages","",,,,"Resource.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.text","SubscriptionStatus.text","","narrative
htmlxhtmldisplay","",0,1,"","","","Narrative {[]} {[]}
","Text summary of the resource, for human interpretation","A human-readable narrative that contains a summary of the resource and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it ""clinically safe"" for a human to just read the narrative. Resource definitions may define what content should be represented in the narrative to ensure clinical safety.","Contained resources do not have narrative. Resources that are not contained SHOULD have a narrative. In some cases, a resource may only have text with little or no additional discrete data (as long as all minOccurs=1 elements are satisfied).  This may be necessary for data from legacy systems where information is captured as a ""text blob"" or where text is additionally entered raw or narrated and encoded information is added later.","","","","","","","","",,,,,"",,,,"DomainResource.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.contained","SubscriptionStatus.contained","","inline resources
anonymous resourcescontained resources","",0,*,"","","","Resource {[]} {[]}
","Contained, inline Resources","These resources do not have an independent existence apart from the resource that contains them - they cannot be identified independently, and nor can they have their own independent transaction scope.","This should never be done when the content can be identified properly, as once identification is lost, it is extremely difficult (and context dependent) to restore it again. Contained resources may have profiles and tags In their meta elements, but SHALL NOT have security labels.","","","","","","","","",,,,,"",,,,"DomainResource.contained",0,*,"","dom-r4b:Containing new R4B resources within R4 resources may cause interoperability issues if instances are shared with R4 systems {($this is Citation or $this is Evidence or $this is EvidenceReport or $this is EvidenceVariable or $this is MedicinalProductDefinition or $this is PackagedProductDefinition or $this is AdministrableProductDefinition or $this is Ingredient or $this is ClinicalUseDefinition or $this is RegulatedAuthorization or $this is SubstanceDefinition or $this is SubscriptionStatus or $this is SubscriptionTopic) implies (%resource is Citation or %resource is Evidence or %resource is EvidenceReport or %resource is EvidenceVariable or %resource is MedicinalProductDefinition or %resource is PackagedProductDefinition or %resource is AdministrableProductDefinition or %resource is Ingredient or %resource is ClinicalUseDefinition or %resource is RegulatedAuthorization or %resource is SubstanceDefinition or %resource is SubscriptionStatus or %resource is SubscriptionTopic)}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.extension","SubscriptionStatus.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the resource. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.modifierExtension","SubscriptionStatus.modifierExtension","","extensions
user content","",0,*,"","Y","","Extension {[]} {[]}
","Extensions that cannot be ignored","May be used to represent additional information that is not part of the basic definition of the resource and that modifies the understanding of the element that contains it and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer is allowed to define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4B/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"DomainResource.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.status","SubscriptionStatus.status","","","",0,1,"","","Y","code {[]} {[]}
","requested | active | error | off | entered-in-error","The status of the subscription, which marks the server state for managing the subscription.","","","","","","","","","",,"required","The status of a subscription at the time this notification was generated.","http://hl7.org/fhir/ValueSet/subscription-status|4.3.0","",,,,"SubscriptionStatus.status",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.type","SubscriptionStatus.type","","","",1,1,"","Y","Y","code {[]} {[]}
","handshake | heartbeat | event-notification | query-status | query-event","The type of event being conveyed with this notificaiton.","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""event-notification""/>","","","",,"required","The type of notification represented by the status message.","http://hl7.org/fhir/ValueSet/subscription-notification-type|4.3.0","",,,,"SubscriptionStatus.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.eventsSinceSubscriptionStart","SubscriptionStatus.eventsSinceSubscriptionStart","","","",1,1,"","","Y","string {[]} {[]}
","Servers SHALL include this value when sending event notifications in order to allow clients to detect missing events. 
This value is inclusive of this notification (e.g., the first event notification sent would include one (1) in this element).","The total number of actual events which have been generated since the Subscription was created (inclusive of this notification) - regardless of how many have been successfully communicated.  This number is NOT incremented for handshake and heartbeat notifications.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.eventsSinceSubscriptionStart",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.notificationEvent","SubscriptionStatus.notificationEvent","","","",1,*,"","","","BackboneElement {[]} {[]}
","Detailed information about any events relevant to this notification","Detailed information about events relevant to this subscription notification.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.notificationEvent",0,*,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.notificationEvent.id","SubscriptionStatus.notificationEvent.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.notificationEvent.extension","SubscriptionStatus.notificationEvent.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.notificationEvent.modifierExtension","SubscriptionStatus.notificationEvent.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4B/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.notificationEvent.eventNumber","SubscriptionStatus.notificationEvent.eventNumber","","","",1,1,"","","","string {[]} {[]}
","Event number","The sequential number of this event in this subscription context. Note that this value is a 64-bit integer value, encoded as a string.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.notificationEvent.eventNumber",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.notificationEvent.timestamp","SubscriptionStatus.notificationEvent.timestamp","","","",0,1,"","","","instant {[]} {[]}
","The instant this event occurred","The actual time this event occured on the server.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.notificationEvent.timestamp",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.notificationEvent.focus","SubscriptionStatus.notificationEvent.focus","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","The focus of this event","The focus of this event. While this will usually be a reference to the focus resource of the event, it MAY contain a reference to a non-FHIR object.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.notificationEvent.focus",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.notificationEvent.additionalContext","SubscriptionStatus.notificationEvent.additionalContext","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","Additional context for this event","Additional context information for this event. Generally, this will contain references to additional resources included with the event (e.g., the Patient relevant to an Encounter), however it MAY refer to non-FHIR objects.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.notificationEvent.additionalContext",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.subscription","SubscriptionStatus.subscription","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Subscription]]}
","Reference to the Subscription responsible for this notification","The reference to the Subscription which generated this notification.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus.subscription",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.topic","SubscriptionStatus.topic","","","",0,1,"","","Y","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SubscriptionTopic]]}
","Reference to the SubscriptionTopic this notification relates to","The reference to the SubscriptionTopic for the Subscription which generated this notification.","This value SHOULD NOT be present when using `empty` payloads, MAY be present when using `id-only` payloads, and SHOULD be present when using `full-resource` payloads.","","","","","","","","",,,,,"",,,,"SubscriptionStatus.topic",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-Event","SubscriptionStatus.error","SubscriptionStatus.error","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","List of errors on the subscription","A record of errors that occurred when the server processed a notification.","Recommended practice: clear errors when status is updated.","","","","","","","","",,"example","Codes to represent subscription error details.","http://hl7.org/fhir/ValueSet/subscription-error","",,,,"SubscriptionStatus.error",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus","SubscriptionStatus","","","",0,*,"","","","null {[]} {[]}
","Status information about a Subscription provided during event notification","The SubscriptionStatus resource describes the state of a Subscription during notifications.","","","","","","","","","",,,,,"",,,,"SubscriptionStatus",0,*,"","dom-2:If the resource is contained in another resource, it SHALL NOT contain nested Resources {contained.contained.empty()}
dom-3:If the resource is contained in another resource, it SHALL be referred to from elsewhere in the resource or SHALL refer to the containing resource {contained.where(((id.exists() and ('#'+id in (%resource.descendants().reference | %resource.descendants().as(canonical) | %resource.descendants().as(uri) | %resource.descendants().as(url)))) or descendants().where(reference = '#').exists() or descendants().where(as(canonical) = '#').exists() or descendants().where(as(uri) = '#').exists()).not()).trace('unmatched', id).empty()}dom-4:If a resource is contained in another resource, it SHALL NOT have a meta.versionId or a meta.lastUpdated {contained.meta.versionId.empty() and contained.meta.lastUpdated.empty()}dom-5:If a resource is contained in another resource, it SHALL NOT have a security label {contained.meta.security.empty()}dom-6:A resource should have narrative for robust management {text.`div`.exists()}sst-1:events listed in event notifications {type = 'event-notification' implies (notificationEvent.exists() and notificationEvent.first().exists())}"
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus.id","SubscriptionStatus.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus.meta","SubscriptionStatus.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus.implicitRules","SubscriptionStatus.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","A set of rules under which this content was created","A reference to a set of rules that were followed when the resource was constructed, and which must be understood when processing the content. Often, this is a reference to an implementation guide that defines the special rules along with other profiles etc.","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus.language","SubscriptionStatus.language","","","",0,1,"","","","code {[]} {[]}
","Language of the resource content","The base language in which the resource is written.","Language is provided to support indexing and accessibility (typically, services such as text to speech use the language tag). The html language tag in the narrative applies  to the narrative. The language tag on the resource may be used to specify the language of other presentations generated from the data in the resource. Not all the content has to be in the base language. The Resource.language should not be assumed to apply to the narrative automatically. If a language is specified, it should it also be specified on the div element in the html (see rules in HTML5 for information about the relationship between xml:lang and the html lang attribute).","","","","","","","","",,"preferred","IETF language tag","http://hl7.org/fhir/ValueSet/languages","",,,,"Resource.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus.text","SubscriptionStatus.text","","narrative
htmlxhtmldisplay","",0,1,"","","","Narrative {[]} {[]}
","Text summary of the resource, for human interpretation","A human-readable narrative that contains a summary of the resource and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it ""clinically safe"" for a human to just read the narrative. Resource definitions may define what content should be represented in the narrative to ensure clinical safety.","Contained resources do not have narrative. Resources that are not contained SHOULD have a narrative. In some cases, a resource may only have text with little or no additional discrete data (as long as all minOccurs=1 elements are satisfied).  This may be necessary for data from legacy systems where information is captured as a ""text blob"" or where text is additionally entered raw or narrated and encoded information is added later.","","","","","","","","",,,,,"",,,,"DomainResource.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus.contained","SubscriptionStatus.contained","","inline resources
anonymous resourcescontained resources","",0,*,"","","","Resource {[]} {[]}
","Contained, inline Resources","These resources do not have an independent existence apart from the resource that contains them - they cannot be identified independently, and nor can they have their own independent transaction scope.","This should never be done when the content can be identified properly, as once identification is lost, it is extremely difficult (and context dependent) to restore it again. Contained resources may have profiles and tags In their meta elements, but SHALL NOT have security labels.","","","","","","","","",,,,,"",,,,"DomainResource.contained",0,*,"","dom-r4b:Containing new R4B resources within R4 resources may cause interoperability issues if instances are shared with R4 systems {($this is Citation or $this is Evidence or $this is EvidenceReport or $this is EvidenceVariable or $this is MedicinalProductDefinition or $this is PackagedProductDefinition or $this is AdministrableProductDefinition or $this is Ingredient or $this is ClinicalUseDefinition or $this is RegulatedAuthorization or $this is SubstanceDefinition or $this is SubscriptionStatus or $this is SubscriptionTopic) implies (%resource is Citation or %resource is Evidence or %resource is EvidenceReport or %resource is EvidenceVariable or %resource is MedicinalProductDefinition or %resource is PackagedProductDefinition or %resource is AdministrableProductDefinition or %resource is Ingredient or %resource is ClinicalUseDefinition or %resource is RegulatedAuthorization or %resource is SubstanceDefinition or %resource is SubscriptionStatus or %resource is SubscriptionTopic)}
"
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus.extension","SubscriptionStatus.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the resource. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus.modifierExtension","SubscriptionStatus.modifierExtension","","extensions
user content","",0,*,"","Y","","Extension {[]} {[]}
","Extensions that cannot be ignored","May be used to represent additional information that is not part of the basic definition of the resource and that modifies the understanding of the element that contains it and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer is allowed to define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4B/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"DomainResource.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"IHE.DSUBm.SubscriptionStatus-EventsOperation","SubscriptionStatus.status","SubscriptionStatus.status","","","",0,1,"","","Y","code {[]} {[]}
","Recommended. Should be valued with the current status of the relevant subscription","The status of the subscription, which marks the server state for managing the subscription.","","","","","","","","","",,"required","The status of a subscription at the time this notification was generated.","http://hl7.org/fhir/ValueSet/subscription-status|4.3.0","",,,,"SubscriptionStatus.status",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
